link,mean_abs_price_diff,x1,x2,y1,y2
27556_27857,3.5446156293564983,-73.89999999999945,-73.70000000000029,42.29999050176367,42.49999015696816
27556_27859,3.519473220117966,-73.30000000000148,-73.89999999999945,42.49999015696864,42.29999050176367
27556_28156,4.015475617918884,-73.89999999999945,-73.89999999999897,42.29999050176367,42.6999898076605
27556_28157,3.617918612610315,-73.89999999999945,-73.70000000000115,42.29999050176367,42.69998980766025
27556_28456,4.943579271310015,-73.899999999999,-73.89999999999945,42.899989453815465,42.29999050176367
27556_28457,4.87531880216288,-73.7000000000007,-73.89999999999945,42.89998945381595,42.29999050176367
27556_28458,8.975287070104557,-73.50000000000088,-73.89999999999945,42.899989453815486,42.29999050176367
27829_27833,0.8500728230506055,-78.4999999999987,-79.29999999999941,42.49999015696839,42.499990156968465
27829_28132,1.662879380600955,-78.70000000000161,-79.29999999999941,42.699989807660096,42.499990156968465
27829_28431,2.9564616561801906,-79.29999999999941,-78.89999999999887,42.499990156968465,42.89998945381644
27829_28432,1.872777633241028,-78.70000000000175,-79.29999999999941,42.89998945381632,42.499990156968465
27829_28730,5.974291044756179,-79.29999999999941,-79.09999999999961,42.499990156968465,43.09998909538689
27829_28731,5.385588293154033,-78.89999999999978,-79.29999999999941,43.09998909538623,42.499990156968465
27833_27834,0.7608973030054256,-78.4999999999987,-78.30000000000052,42.49999015696839,42.499990156968195
27833_27835,6.715994599162642,-78.4999999999987,-78.09999999999953,42.49999015696839,42.499990156968465
27833_28132,1.2932425004287087,-78.70000000000161,-78.4999999999987,42.699989807660096,42.49999015696839
27833_28134,3.292575284798704,-78.4999999999987,-78.3000000000013,42.49999015696839,42.69998980766094
27833_28135,6.53597369824229,-78.4999999999987,-78.09999999999872,42.49999015696839,42.699989807660685
27833_28431,2.626863359659204,-78.4999999999987,-78.89999999999887,42.49999015696839,42.89998945381644
27833_28432,1.1696309995953889,-78.4999999999987,-78.70000000000175,42.49999015696839,42.89998945381632
27833_28435,4.336127287438561,-78.4999999999987,-78.09999999999883,42.49999015696839,42.899989453815685
27833_28437,4.985950453291892,-78.4999999999987,-77.70000000000037,42.49999015696839,42.89998945381506
27833_28731,5.10118646309716,-78.89999999999978,-78.4999999999987,43.09998909538623,42.49999015696839
27833_28732,4.737905141152765,-78.70000000000122,-78.4999999999987,43.09998909538616,42.49999015696839
27834_27835,6.196994808673717,-78.30000000000052,-78.09999999999953,42.499990156968195,42.499990156968465
27834_27838,5.3681961941688,-78.30000000000052,-77.49999999999935,42.499990156968195,42.499990156968465
27834_28132,1.6470780770690792,-78.70000000000161,-78.30000000000052,42.699989807660096,42.499990156968195
27834_28134,3.5190988154601395,-78.30000000000052,-78.3000000000013,42.499990156968195,42.69998980766094
27834_28135,6.013273893321046,-78.30000000000052,-78.09999999999872,42.499990156968195,42.699989807660685
27834_28431,3.008980240114355,-78.30000000000052,-78.89999999999887,42.499990156968195,42.89998945381644
27834_28432,1.8130743371487403,-78.70000000000175,-78.30000000000052,42.89998945381632,42.499990156968195
27834_28435,4.315714005659024,-78.30000000000052,-78.09999999999883,42.499990156968195,42.899989453815685
27834_28437,4.903232066423026,-78.30000000000052,-77.70000000000037,42.499990156968195,42.89998945381506
27834_28732,5.026453654870905,-78.70000000000122,-78.30000000000052,43.09998909538616,42.499990156968195
27834_28736,4.383599096796625,-78.30000000000052,-77.90000000000275,42.499990156968195,43.09998909538731
27835_27838,6.826548905058065,-78.09999999999953,-77.49999999999935,42.499990156968465,42.499990156968465
27835_28132,6.166660607229679,-78.70000000000161,-78.09999999999953,42.699989807660096,42.499990156968465
27835_28134,6.015005202803391,-78.09999999999953,-78.3000000000013,42.499990156968465,42.69998980766094
27835_28135,0.37270198411636957,-78.09999999999953,-78.09999999999872,42.499990156968465,42.699989807660685
27835_28431,6.426488076032942,-78.89999999999887,-78.09999999999953,42.89998945381644,42.499990156968465
27835_28432,7.708813869638876,-78.70000000000175,-78.09999999999953,42.89998945381632,42.499990156968465
27835_28435,5.012685601009192,-78.09999999999883,-78.09999999999953,42.899989453815685,42.499990156968465
27835_28437,4.571264556045999,-77.70000000000037,-78.09999999999953,42.89998945381506,42.499990156968465
27835_28439,4.268927671949026,-77.2999999999989,-78.09999999999953,42.899989453815984,42.499990156968465
27835_28736,5.340532001081508,-77.90000000000275,-78.09999999999953,43.09998909538731,42.499990156968465
27835_28737,5.060031120899667,-77.70000000000059,-78.09999999999953,43.09998909538716,42.499990156968465
27838_28134,2.9486319555317833,-78.3000000000013,-77.49999999999935,42.69998980766094,42.499990156968465
27838_28135,6.614589109150445,-78.09999999999872,-77.49999999999935,42.699989807660685,42.499990156968465
27838_28141,5.326644050495768,-76.89999999999833,-77.49999999999935,42.69998980766005,42.499990156968465
27838_28142,5.229720652082785,-76.70000000000194,-77.49999999999935,42.69998980766033,42.499990156968465
27838_28435,5.583615859424751,-78.09999999999883,-77.49999999999935,42.899989453815685,42.499990156968465
27838_28437,5.870871965693291,-77.70000000000037,-77.49999999999935,42.89998945381506,42.499990156968465
